33617,"select ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroR5#_r,probPSF,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z, p.objid from (PhotoTag p inner join fGetObjFromRectEq(#,#,#,#) r on p.objid=r.objid)"
2019-03-02 15:49:00,7
2019-03-02 15:50:00,5
2019-03-02 16:14:00,1
2019-03-02 16:15:00,2
2019-03-02 16:16:00,1
2019-03-02 16:33:00,2
2019-03-02 16:34:00,5
2019-03-02 16:35:00,2
2019-03-02 16:36:00,4
2019-03-02 16:37:00,4
2019-03-02 16:42:00,1
2019-03-02 16:43:00,5
2019-03-02 16:44:00,8
2019-03-02 16:45:00,6
2019-03-02 16:46:00,1
2019-03-02 16:47:00,3
2019-03-02 16:48:00,1
2019-03-02 16:49:00,1
2019-03-02 16:50:00,5
2019-03-02 16:51:00,4
2019-03-02 16:52:00,1
2019-03-02 16:53:00,7
2019-03-02 16:54:00,7
2019-03-02 16:55:00,9
2019-03-02 16:56:00,5
2019-03-02 16:57:00,3
2019-03-02 16:58:00,1
2019-03-02 17:08:00,4
2019-03-02 17:09:00,4
2019-03-02 17:10:00,2
2019-03-02 17:11:00,3
2019-03-02 17:12:00,13
2019-03-02 17:13:00,12
2019-03-02 17:23:00,1
2019-03-02 17:24:00,2
2019-03-02 17:26:00,10
2019-03-02 17:27:00,4
2019-03-02 17:28:00,1
2019-03-02 17:31:00,2
2019-03-02 17:32:00,4
2019-03-02 17:33:00,5
2019-03-02 17:34:00,3
2019-03-02 17:35:00,6
2019-03-02 17:36:00,8
2019-03-02 17:40:00,3
2019-03-02 17:41:00,8
2019-03-02 17:42:00,10
2019-03-02 17:49:00,2
2019-03-02 17:50:00,5
2019-03-02 17:51:00,2
2019-03-02 17:52:00,2
2019-03-02 17:55:00,2
2019-03-02 17:56:00,9
2019-03-02 17:57:00,10
2019-03-02 17:58:00,15
2019-03-02 17:59:00,14
2019-03-02 18:00:00,2
2019-03-02 18:01:00,2
2019-03-02 18:05:00,1
2019-03-02 18:06:00,12
2019-03-02 18:07:00,7
2019-03-02 18:08:00,3
2019-03-02 18:20:00,2
2019-03-02 18:21:00,6
2019-03-02 18:22:00,14
2019-03-02 18:23:00,9
2019-03-02 18:24:00,4
2019-03-02 18:25:00,10
2019-03-02 18:26:00,8
2019-03-02 18:30:00,4
2019-03-02 18:31:00,5
2019-03-02 18:32:00,5
2019-03-02 18:33:00,5
2019-03-02 18:34:00,8
2019-03-02 18:35:00,5
2019-03-02 18:36:00,2
2019-03-02 18:38:00,4
2019-03-02 18:39:00,4
2019-03-02 18:40:00,2
2019-03-02 18:41:00,3
2019-03-02 18:42:00,3
2019-03-02 18:43:00,1
2019-03-02 18:45:00,7
2019-03-02 18:46:00,11
2019-03-02 18:47:00,11
2019-03-02 18:48:00,17
2019-03-02 18:49:00,18
2019-03-02 18:50:00,15
2019-03-02 18:51:00,10
2019-03-02 18:52:00,13
2019-03-02 18:53:00,10
2019-03-02 18:54:00,11
2019-03-02 18:55:00,10
2019-03-02 18:56:00,9
2019-03-02 18:57:00,16
2019-03-02 18:58:00,7
2019-03-02 19:00:00,3
2019-03-02 19:01:00,6
2019-03-02 19:02:00,10
2019-03-02 19:03:00,1
2019-03-02 19:06:00,1
2019-03-02 19:07:00,3
2019-03-02 19:08:00,3
2019-03-02 19:09:00,2
2019-03-02 19:10:00,2
2019-03-02 19:25:00,2
2019-03-02 19:26:00,4
2019-03-02 19:27:00,13
2019-03-02 19:28:00,2
2019-03-02 19:34:00,9
2019-03-02 19:35:00,11
2019-03-02 19:36:00,8
2019-03-02 19:37:00,1
2019-03-02 19:38:00,7
2019-03-02 19:39:00,4
2019-03-02 19:42:00,1
2019-03-02 19:43:00,1
2019-03-02 19:53:00,13
2019-03-02 19:54:00,16
2019-03-02 19:55:00,19
2019-03-02 19:56:00,7
2019-03-02 19:57:00,1
2019-03-02 19:58:00,3
2019-03-02 19:59:00,1
2019-03-02 20:03:00,2
2019-03-02 20:04:00,6
2019-03-02 20:12:00,3
2019-03-02 20:13:00,4
2019-03-02 20:14:00,3
2019-03-02 20:19:00,3
2019-03-02 20:20:00,4
2019-03-02 20:21:00,11
2019-03-02 20:22:00,15
2019-03-02 20:23:00,12
2019-03-02 20:24:00,11
2019-03-02 20:26:00,4
2019-03-02 20:27:00,7
2019-03-02 20:28:00,7
2019-03-02 20:29:00,4
2019-03-02 20:33:00,3
2019-03-02 20:34:00,8
2019-03-02 20:35:00,9
2019-03-02 20:36:00,13
2019-03-02 20:37:00,11
2019-03-02 20:38:00,11
2019-03-02 20:39:00,22
2019-03-02 20:40:00,18
2019-03-02 20:41:00,4
2019-03-02 20:42:00,3
2019-03-02 20:43:00,3
2019-03-02 20:44:00,5
2019-03-02 20:45:00,2
2019-03-02 20:49:00,3
2019-03-02 20:50:00,5
2019-03-02 20:51:00,7
2019-03-02 20:52:00,17
2019-03-02 20:53:00,10
2019-03-02 20:54:00,10
2019-03-02 20:55:00,3
2019-03-02 20:56:00,4
2019-03-02 20:57:00,2
2019-03-02 21:04:00,6
2019-03-02 21:05:00,8
2019-03-02 21:06:00,3
2019-03-02 21:13:00,3
2019-03-02 21:14:00,1
2019-03-02 21:15:00,1
2019-03-02 21:20:00,1
2019-03-02 21:21:00,5
2019-03-02 21:22:00,6
2019-03-02 21:23:00,4
2019-03-02 21:31:00,2
2019-03-02 21:35:00,3
2019-03-02 21:36:00,1
2019-03-02 21:38:00,3
2019-03-02 21:39:00,5
2019-03-02 21:40:00,4
2019-03-02 21:42:00,10
2019-03-02 21:43:00,11
2019-03-02 21:44:00,13
2019-03-02 21:45:00,5
2019-03-02 21:46:00,1
2019-03-02 21:47:00,5
2019-03-02 21:48:00,16
2019-03-02 21:49:00,11
2019-03-02 21:53:00,2
