11431,"SELECT TOP # p.run, p.rerun, p.camcol, p.field FROM PhotoObjDR7 AS p WHERE p.dr7objid = #"
2019-04-06 05:38:00,1
2019-04-06 05:47:00,1
2019-04-06 05:57:00,1
2019-04-06 06:06:00,1
2019-04-06 06:15:00,1
2019-04-06 06:25:00,1
2019-04-06 06:34:00,1
2019-04-06 06:53:00,1
2019-04-06 07:03:00,1
2019-04-06 07:12:00,1
2019-04-06 07:21:00,1
2019-04-06 07:22:00,1
2019-04-06 07:31:00,1
2019-04-06 07:41:00,1
2019-04-06 07:50:00,1
2019-04-06 07:55:00,1
2019-04-06 08:00:00,1
2019-04-06 08:09:00,1
2019-04-06 08:19:00,1
2019-04-06 08:28:00,1
2019-04-06 08:31:00,1
2019-04-06 08:38:00,1
2019-04-06 08:47:00,1
2019-04-06 08:56:00,1
2019-04-06 09:06:00,1
2019-04-06 09:15:00,1
2019-04-06 09:34:00,1
2019-04-06 09:45:00,1
2019-04-06 09:53:00,1
2019-04-06 10:12:00,1
2019-04-06 10:22:00,1
2019-04-06 10:31:00,1
2019-04-06 10:43:00,1
2019-04-06 10:46:00,1
2019-04-06 10:55:00,1
2019-04-06 11:15:00,1
2019-04-06 11:28:00,1
2019-04-06 11:59:00,1
2019-04-06 13:56:00,1
2019-04-06 14:13:00,1
2019-04-06 15:25:00,1
2019-04-06 16:07:00,1
2019-04-06 16:27:00,1
2019-04-06 17:06:00,1
2019-04-06 17:12:00,1
2019-04-06 17:13:00,2
2019-04-06 17:17:00,1
2019-04-06 17:19:00,1
2019-04-06 17:29:00,1
2019-04-06 18:09:00,1
2019-04-06 19:08:00,1
2019-04-06 20:44:00,1
2019-04-06 22:24:00,1
2019-04-06 22:29:00,1
2019-04-07 00:00:00,1
2019-04-07 00:09:00,1
2019-04-07 00:11:00,2
2019-04-07 01:04:00,1
2019-04-07 01:25:00,1
2019-04-07 01:44:00,1
2019-04-07 02:02:00,1
2019-04-07 02:20:00,1
2019-04-07 02:56:00,1
2019-04-07 04:18:00,1
2019-04-07 04:22:00,1
2019-04-07 04:51:00,1
2019-04-07 04:54:00,1
2019-04-07 05:15:00,1
2019-04-07 05:19:00,1
2019-04-07 05:26:00,1
2019-04-07 05:39:00,1
2019-04-07 05:55:00,1
2019-04-07 06:09:00,1
2019-04-07 07:19:00,1
2019-04-07 07:34:00,1
2019-04-07 07:38:00,1
2019-04-07 08:10:00,1
2019-04-07 08:14:00,1
2019-04-07 09:41:00,1
2019-04-07 15:28:00,1
2019-04-07 16:47:00,1
2019-04-07 17:35:00,1
2019-04-07 17:39:00,1
2019-04-07 17:51:00,2
2019-04-07 18:00:00,1
2019-04-07 20:24:00,1
2019-04-07 21:32:00,1
2019-04-07 22:00:00,1
2019-04-07 22:17:00,1
2019-04-07 22:26:00,1
2019-04-07 22:45:00,1
2019-04-07 23:02:00,1
2019-04-07 23:20:00,1
2019-04-07 23:38:00,1
2019-04-07 23:56:00,1
2019-04-08 00:15:00,1
2019-04-08 00:32:00,1
2019-04-08 00:50:00,1
2019-04-08 01:08:00,1
2019-04-08 01:26:00,1
2019-04-08 05:14:00,1
2019-04-08 05:33:00,1
2019-04-08 05:54:00,1
2019-04-08 05:56:00,1
2019-04-08 05:57:00,1
2019-04-08 06:19:00,1
2019-04-08 06:49:00,1
2019-04-08 07:08:00,1
2019-04-08 07:09:00,1
2019-04-08 07:26:00,1
2019-04-08 07:28:00,1
2019-04-08 07:35:00,1
2019-04-08 07:39:00,1
2019-04-08 08:02:00,1
2019-04-08 08:20:00,1
2019-04-08 08:38:00,1
2019-04-08 08:56:00,1
2019-04-08 09:14:00,1
2019-04-08 09:28:00,1
2019-04-08 09:32:00,1
2019-04-08 09:50:00,1
2019-04-08 09:53:00,1
2019-04-08 10:08:00,1
2019-04-08 10:18:00,1
2019-04-08 10:26:00,1
2019-04-08 10:39:00,1
2019-04-08 10:44:00,1
2019-04-08 11:02:00,1
2019-04-08 11:05:00,1
2019-04-08 11:20:00,1
2019-04-08 11:38:00,1
2019-04-08 11:49:00,1
2019-04-08 11:56:00,1
2019-04-08 12:15:00,1
2019-04-08 12:32:00,1
2019-04-08 12:50:00,1
2019-04-08 12:51:00,1
2019-04-08 13:08:00,1
2019-04-08 13:11:00,1
2019-04-08 13:27:00,1
2019-04-08 13:44:00,1
2019-04-08 14:02:00,1
2019-04-08 14:20:00,1
2019-04-08 14:25:00,1
2019-04-08 14:38:00,1
2019-04-08 14:56:00,1
2019-04-08 15:32:00,1
2019-04-08 15:50:00,1
2019-04-08 16:08:00,1
2019-04-08 16:26:00,1
2019-04-08 16:42:00,1
2019-04-08 16:45:00,1
2019-04-08 16:55:00,1
2019-04-08 17:00:00,1
2019-04-08 17:02:00,1
2019-04-08 17:20:00,1
2019-04-08 17:38:00,1
2019-04-08 17:56:00,1
2019-04-08 18:06:00,1
2019-04-08 18:11:00,1
2019-04-08 18:14:00,1
2019-04-08 18:26:00,1
2019-04-08 18:27:00,1
2019-04-08 18:30:00,1
2019-04-08 18:33:00,2
2019-04-08 18:34:00,1
2019-04-08 19:10:00,1
2019-04-08 20:39:00,1
2019-04-09 00:45:00,1
2019-04-09 00:50:00,1
2019-04-09 00:55:00,1
2019-04-09 06:20:00,1
2019-04-09 06:24:00,1
2019-04-09 06:36:00,1
2019-04-09 08:07:00,1
2019-04-09 09:19:00,1
2019-04-09 09:56:00,1
2019-04-09 11:58:00,1
2019-04-09 12:10:00,1
2019-04-09 12:13:00,1
2019-04-09 12:14:00,1
2019-04-09 13:06:00,1
2019-04-09 13:15:00,1
2019-04-09 14:20:00,1
2019-04-09 15:10:00,1
2019-04-09 16:17:00,1
2019-04-09 17:17:00,1
2019-04-09 17:39:00,1
2019-04-09 21:27:00,1
2019-04-10 01:16:00,1
2019-04-10 07:47:00,2
2019-04-10 16:38:00,1
2019-04-10 17:04:00,1
2019-04-10 17:05:00,1
2019-04-10 17:06:00,1
2019-04-10 17:29:00,1
2019-04-10 17:30:00,1
2019-04-10 17:31:00,1
2019-04-10 17:32:00,1
2019-04-10 17:51:00,1
2019-04-10 17:52:00,1
2019-04-10 20:40:00,1
2019-04-10 21:17:00,1
2019-04-10 21:18:00,1
2019-04-10 21:26:00,1
2019-04-10 21:27:00,1
2019-04-10 21:45:00,2
2019-04-10 21:52:00,1
2019-04-10 22:03:00,1
2019-04-10 22:34:00,1
2019-04-11 02:11:00,1
2019-04-11 15:20:00,2
2019-04-11 20:41:00,2
2019-04-11 21:23:00,1
2019-04-12 00:23:00,1
2019-04-12 00:34:00,1
2019-04-12 03:21:00,1
2019-04-12 05:26:00,1
2019-04-12 07:09:00,1
2019-04-12 07:40:00,1
2019-04-12 08:55:00,1
2019-04-12 09:12:00,1
2019-04-12 09:53:00,1
2019-04-12 09:55:00,1
2019-04-12 11:04:00,1
2019-04-12 11:05:00,1
2019-04-12 13:05:00,1
2019-04-12 14:15:00,1
2019-04-14 06:00:00,1
2019-04-14 14:09:00,1
2019-04-14 16:48:00,1
2019-04-14 18:42:00,1
2019-04-14 19:48:00,1
2019-04-14 19:51:00,1
2019-04-14 19:52:00,1
2019-04-15 11:10:00,1
2019-04-15 12:51:00,1
2019-04-15 13:19:00,1
2019-04-15 14:27:00,1
2019-04-15 14:30:00,1
2019-04-15 20:41:00,1
2019-04-16 01:34:00,1
2019-04-16 11:51:00,1
2019-04-16 12:00:00,1
2019-04-16 12:08:00,3
2019-04-16 13:49:00,1
2019-04-16 14:14:00,1
2019-04-16 20:11:00,1
2019-04-16 23:07:00,1
2019-04-17 02:21:00,1
2019-04-17 06:43:00,2
2019-04-17 06:44:00,11
2019-04-17 06:45:00,8
2019-04-17 06:46:00,4
2019-04-17 08:55:00,1
2019-04-18 03:47:00,2
2019-04-18 03:48:00,1
2019-04-18 03:50:00,1
2019-04-18 03:52:00,1
2019-04-18 04:02:00,2
2019-04-18 04:04:00,2
2019-04-18 04:15:00,1
2019-04-18 04:19:00,1
2019-04-18 04:21:00,1
2019-04-18 04:22:00,2
2019-04-18 04:23:00,1
2019-04-18 04:24:00,1
2019-04-18 04:25:00,1
2019-04-18 04:26:00,1
2019-04-18 05:18:00,1
2019-04-18 05:20:00,2
2019-04-18 05:22:00,1
2019-04-18 05:23:00,3
2019-04-18 05:28:00,1
2019-04-18 05:31:00,1
2019-04-18 05:32:00,2
2019-04-18 05:33:00,3
2019-04-18 05:34:00,1
2019-04-18 05:35:00,3
2019-04-18 05:36:00,3
2019-04-18 05:37:00,1
2019-04-18 05:39:00,1
2019-04-18 05:40:00,2
2019-04-18 11:11:00,1
2019-04-18 17:47:00,2
2019-04-18 17:48:00,2
2019-04-18 17:50:00,2
2019-04-18 17:51:00,2
2019-04-18 18:19:00,1
2019-04-18 20:41:00,1
2019-04-19 05:28:00,1
2019-04-19 16:03:00,1
2019-04-19 17:52:00,1
2019-04-20 03:13:00,1
2019-04-20 06:46:00,1
2019-04-20 07:51:00,1
2019-04-20 07:52:00,1
2019-04-20 10:30:00,1
2019-04-20 18:58:00,1
2019-04-21 09:43:00,1
2019-04-21 09:47:00,1
2019-04-21 10:25:00,1
2019-04-21 11:03:00,2
2019-04-21 14:44:00,2
2019-04-22 04:52:00,1
2019-04-22 05:03:00,1
2019-04-22 06:31:00,1
2019-04-22 08:03:00,2
2019-04-22 08:25:00,1
2019-04-22 12:17:00,1
2019-04-22 15:49:00,1
2019-04-22 23:33:00,2
2019-04-23 02:40:00,1
2019-04-23 03:26:00,1
2019-04-23 08:58:00,1
2019-04-23 09:01:00,1
2019-04-23 18:35:00,1
2019-04-24 01:01:00,1
2019-04-24 07:33:00,1
2019-04-24 23:11:00,1
2019-04-25 10:04:00,1
2019-04-25 10:35:00,1
2019-04-25 17:51:00,1
2019-04-25 18:24:00,1
2019-04-26 05:47:00,1
2019-04-26 09:21:00,1
2019-04-26 10:31:00,2
2019-04-26 10:32:00,1
2019-04-26 13:26:00,1
2019-04-26 15:30:00,1
2019-04-26 22:04:00,1
2019-04-27 05:23:00,1
2019-04-27 18:23:00,1
2019-04-28 10:25:00,1
2019-04-28 13:00:00,1
2019-04-28 13:02:00,1
2019-04-28 14:43:00,1
2019-04-28 15:39:00,1
2019-04-28 15:57:00,1
2019-04-28 17:30:00,1
2019-04-28 18:18:00,1
2019-04-28 23:31:00,2
2019-04-29 09:30:00,1
2019-04-29 19:05:00,1
2019-04-29 20:09:00,1
2019-04-30 06:42:00,1
2019-04-30 11:35:00,1
2019-04-30 12:34:00,1
2019-04-30 16:32:00,1
2019-04-30 17:55:00,1
2019-04-30 17:56:00,1
2019-05-01 00:03:00,1
2019-05-01 00:53:00,1
2019-05-01 11:38:00,1
2019-05-01 13:07:00,1
2019-05-02 04:16:00,1
2019-05-02 04:55:00,1
2019-05-02 05:37:00,1
2019-05-02 05:38:00,3
2019-05-02 11:02:00,1
2019-05-02 12:44:00,1
2019-05-02 12:49:00,1
2019-05-02 14:19:00,1
2019-05-03 04:11:00,1
2019-05-03 05:29:00,1
2019-05-03 09:00:00,1
2019-05-03 09:13:00,1
2019-05-04 13:16:00,1
2019-05-04 13:21:00,1
2019-05-05 13:57:00,1
2019-05-06 13:03:00,1
2019-05-06 16:24:00,1
2019-05-07 07:42:00,1
2019-05-07 07:55:00,1
2019-05-07 09:34:00,1
2019-05-07 09:35:00,1
2019-05-07 09:46:00,1
2019-05-07 19:18:00,1
2019-05-07 19:36:00,1
2019-05-07 19:43:00,1
2019-05-07 19:49:00,1
2019-05-07 20:23:00,2
2019-05-07 21:16:00,1
2019-05-07 21:21:00,1
2019-05-07 21:43:00,1
2019-05-07 23:40:00,1
2019-05-07 23:41:00,2
2019-05-08 03:06:00,1
2019-05-08 06:31:00,1
2019-05-08 07:07:00,1
2019-05-08 12:25:00,1
2019-05-08 12:26:00,2
2019-05-08 14:23:00,1
2019-05-08 23:18:00,1
2019-05-09 03:01:00,1
2019-05-09 07:16:00,1
2019-05-09 08:02:00,1
2019-05-09 08:12:00,1
2019-05-09 11:04:00,1
2019-05-09 12:57:00,1
2019-05-09 13:45:00,1
2019-05-09 13:46:00,2
2019-05-09 13:48:00,1
2019-05-09 13:49:00,1
2019-05-09 13:53:00,1
2019-05-09 13:54:00,1
2019-05-09 13:55:00,1
2019-05-09 18:17:00,1
2019-05-09 20:19:00,1
2019-05-09 21:15:00,1
2019-05-09 23:46:00,1
2019-05-10 04:31:00,1
2019-05-10 04:32:00,1
2019-05-10 09:23:00,1
2019-05-10 10:43:00,1
2019-05-10 11:52:00,1
2019-05-10 16:28:00,1
2019-05-10 16:31:00,1
2019-05-10 17:35:00,1
2019-05-10 17:37:00,1
2019-05-10 18:45:00,1
2019-05-10 22:35:00,1
2019-05-10 23:12:00,1
2019-05-11 02:09:00,1
2019-05-11 03:41:00,1
2019-05-11 06:56:00,1
2019-05-11 07:08:00,1
2019-05-11 07:34:00,1
2019-05-11 07:54:00,1
2019-05-11 08:07:00,1
2019-05-11 12:48:00,1
2019-05-11 15:00:00,1
2019-05-11 16:09:00,1
2019-05-12 00:06:00,1
2019-05-12 00:12:00,1
2019-05-12 01:28:00,1
2019-05-12 03:45:00,1
2019-05-12 04:47:00,1
2019-05-12 06:20:00,1
2019-05-12 07:54:00,1
2019-05-12 08:36:00,1
2019-05-12 09:25:00,1
2019-05-12 10:11:00,1
2019-05-12 10:35:00,1
2019-05-12 19:06:00,1
2019-05-12 19:54:00,1
2019-05-12 20:34:00,1
2019-05-12 20:55:00,1
2019-05-12 21:51:00,1
2019-05-13 02:20:00,1
2019-05-13 02:37:00,1
2019-05-13 03:47:00,1
2019-05-13 04:57:00,1
2019-05-13 06:16:00,1
2019-05-13 06:46:00,1
2019-05-13 10:03:00,1
2019-05-13 11:37:00,1
2019-05-13 16:27:00,1
2019-05-13 20:43:00,1
2019-05-13 20:52:00,1
2019-05-13 21:54:00,1
2019-05-14 00:02:00,1
2019-05-14 00:52:00,2
2019-05-14 00:57:00,1
2019-05-14 02:23:00,1
2019-05-14 03:08:00,1
2019-05-14 05:59:00,1
2019-05-14 06:00:00,1
2019-05-14 06:25:00,1
2019-05-14 09:13:00,2
2019-05-14 11:47:00,1
2019-05-14 13:15:00,1
2019-05-14 14:53:00,1
2019-05-14 17:28:00,1
2019-05-14 20:03:00,1
2019-05-14 21:13:00,1
2019-05-14 21:14:00,1
2019-05-14 22:23:00,1
2019-05-15 08:50:00,1
2019-05-15 10:17:00,1
2019-05-15 18:49:00,1
2019-05-15 19:26:00,1
2019-05-16 07:04:00,1
2019-05-16 07:23:00,1
2019-05-16 14:56:00,1
2019-05-16 15:50:00,1
2019-05-16 15:51:00,1
2019-05-16 16:54:00,1
2019-05-16 19:43:00,1
2019-05-16 20:50:00,1
2019-05-16 22:06:00,1
2019-05-16 22:11:00,1
2019-05-16 22:40:00,1
2019-05-17 00:12:00,1
2019-05-17 00:15:00,1
2019-05-17 04:43:00,1
2019-05-17 16:45:00,1
2019-05-18 10:47:00,1
2019-05-18 14:41:00,2
2019-05-18 14:54:00,1
2019-05-18 19:04:00,1
2019-05-18 19:51:00,1
2019-05-18 21:54:00,1
2019-05-19 01:40:00,1
2019-05-19 01:41:00,1
2019-05-19 07:14:00,1
2019-05-19 08:49:00,1
2019-05-19 09:33:00,1
2019-05-19 14:51:00,1
2019-05-19 16:12:00,1
2019-05-19 17:35:00,1
2019-05-19 23:53:00,1
2019-05-20 00:52:00,1
2019-05-20 01:49:00,1
2019-05-20 02:41:00,1
2019-05-20 03:38:00,1
2019-05-20 04:51:00,1
2019-05-20 05:09:00,1
2019-05-20 05:31:00,1
2019-05-20 16:08:00,1
2019-05-20 16:12:00,1
2019-05-20 16:13:00,1
2019-05-20 16:17:00,1
2019-05-20 18:44:00,1
2019-05-21 03:55:00,1
2019-05-21 05:52:00,1
2019-05-21 11:35:00,1
2019-05-21 11:47:00,1
2019-05-21 11:54:00,1
2019-05-21 14:38:00,1
2019-05-21 15:16:00,1
2019-05-21 16:14:00,1
2019-05-21 22:34:00,1
2019-05-21 22:37:00,1
2019-05-21 23:13:00,1
2019-05-21 23:57:00,1
2019-05-22 05:37:00,1
2019-05-22 05:39:00,3
2019-05-22 05:44:00,3
2019-05-22 05:45:00,4
2019-05-22 05:46:00,3
2019-05-22 05:47:00,5
2019-05-22 05:48:00,1
2019-05-22 05:52:00,1
2019-05-22 07:27:00,1
2019-05-22 08:27:00,1
2019-05-22 08:28:00,1
2019-05-22 08:30:00,1
2019-05-22 08:33:00,1
2019-05-22 08:35:00,1
2019-05-22 08:37:00,1
2019-05-22 08:39:00,1
2019-05-22 11:32:00,1
2019-05-22 12:59:00,1
2019-05-22 16:19:00,1
2019-05-22 16:20:00,1
2019-05-22 16:31:00,1
2019-05-22 16:32:00,1
2019-05-22 17:04:00,1
2019-05-22 18:56:00,1
2019-05-22 22:36:00,1
2019-05-23 07:44:00,1
2019-05-23 09:54:00,2
2019-05-23 11:31:00,1
2019-05-23 13:59:00,1
2019-05-24 01:30:00,1
2019-05-24 09:23:00,1
2019-05-24 12:40:00,1
2019-05-24 13:19:00,1
2019-05-24 15:45:00,2
2019-05-24 17:43:00,1
2019-05-24 17:44:00,1
2019-05-24 18:09:00,1
2019-05-24 18:26:00,1
2019-05-24 21:23:00,1
2019-05-24 23:58:00,1
2019-05-25 01:23:00,1
2019-05-25 06:07:00,1
2019-05-25 14:07:00,1
2019-05-25 15:25:00,1
2019-05-25 15:41:00,1
2019-05-25 19:15:00,1
2019-05-25 20:07:00,1
2019-05-26 13:09:00,1
2019-05-26 21:01:00,1
2019-05-27 08:06:00,1
2019-05-27 12:41:00,1
2019-05-27 13:12:00,1
2019-05-27 21:43:00,1
2019-05-28 07:55:00,1
2019-05-28 08:35:00,1
2019-05-28 10:16:00,1
2019-05-30 03:30:00,1
2019-05-30 07:37:00,1
2019-05-30 17:45:00,1
2019-05-30 21:29:00,1
2019-05-30 21:33:00,1
2019-05-30 22:14:00,1
2019-05-31 09:05:00,1
2019-05-31 10:31:00,1
2019-05-31 13:16:00,1
2019-05-31 14:20:00,1
2019-05-31 22:16:00,1
2019-05-31 22:20:00,1
2019-06-01 01:46:00,1
2019-06-01 13:29:00,1
2019-06-01 18:50:00,1
2019-06-02 13:30:00,1
2019-06-02 15:39:00,1
2019-06-02 16:00:00,1
2019-06-03 03:42:00,1
2019-06-03 06:12:00,1
2019-06-03 09:27:00,1
2019-06-03 09:29:00,1
2019-06-03 10:34:00,1
2019-06-03 16:36:00,1
2019-06-03 17:33:00,1
2019-06-04 12:35:00,1
2019-06-04 14:17:00,1
2019-06-04 16:14:00,1
2019-06-04 20:12:00,1
2019-06-04 21:08:00,1
2019-06-04 23:20:00,1
2019-06-05 13:47:00,1
2019-06-05 15:07:00,1
2019-06-06 03:53:00,1
2019-06-06 05:12:00,1
2019-06-06 07:18:00,1
2019-06-06 07:45:00,1
2019-06-06 08:15:00,1
2019-06-06 16:27:00,1
2019-06-07 11:31:00,1
2019-06-07 13:31:00,1
2019-06-07 18:33:00,1
2019-06-07 18:34:00,1
2019-06-07 18:37:00,1
2019-06-07 18:40:00,1
2019-06-07 18:45:00,1
2019-06-08 00:48:00,1
2019-06-08 01:27:00,1
2019-06-08 02:22:00,1
2019-06-08 07:33:00,1
2019-06-08 07:37:00,1
2019-06-08 07:42:00,1
2019-06-08 07:44:00,1
2019-06-08 07:57:00,1
2019-06-08 08:21:00,1
2019-06-08 08:49:00,1
2019-06-08 08:52:00,1
2019-06-08 13:24:00,2
2019-06-08 15:56:00,1
2019-06-08 15:59:00,1
2019-06-08 17:53:00,1
2019-06-08 23:03:00,1
2019-06-09 01:32:00,1
2019-06-09 03:38:00,1
2019-06-09 09:00:00,1
2019-06-09 16:40:00,1
2019-06-09 17:26:00,1
2019-06-09 18:14:00,2
2019-06-09 18:15:00,1
2019-06-09 18:17:00,1
2019-06-09 19:32:00,2
2019-06-09 19:33:00,1
2019-06-09 19:35:00,1
2019-06-09 20:37:00,1
2019-06-09 21:40:00,1
2019-06-09 21:41:00,1
2019-06-09 22:31:00,1
2019-06-09 23:17:00,1
2019-06-09 23:26:00,3
2019-06-09 23:27:00,1
2019-06-10 00:09:00,1
2019-06-10 00:49:00,3
2019-06-10 00:50:00,1
2019-06-10 00:51:00,1
2019-06-10 02:05:00,1
2019-06-10 02:06:00,1
2019-06-10 02:07:00,1
2019-06-10 02:08:00,1
2019-06-10 02:47:00,1
2019-06-10 03:20:00,1
2019-06-10 06:24:00,1
2019-06-10 06:53:00,1
2019-06-10 08:04:00,2
2019-06-10 08:07:00,1
2019-06-10 10:23:00,3
2019-06-10 10:31:00,1
2019-06-10 11:48:00,1
2019-06-10 13:09:00,1
2019-06-10 13:10:00,1
2019-06-10 13:14:00,1
2019-06-10 14:05:00,1
2019-06-10 14:08:00,1
2019-06-10 14:43:00,1
2019-06-10 17:38:00,1
2019-06-10 23:13:00,1
2019-06-11 03:23:00,1
2019-06-11 04:36:00,1
2019-06-11 07:55:00,1
2019-06-11 11:16:00,1
2019-06-11 11:19:00,1
2019-06-11 14:24:00,1
2019-06-11 17:06:00,1
2019-06-11 17:11:00,1
2019-06-11 17:12:00,1
2019-06-12 01:32:00,1
2019-06-12 06:18:00,1
2019-06-12 07:44:00,1
2019-06-12 09:19:00,1
2019-06-12 12:17:00,1
2019-06-12 14:59:00,1
2019-06-12 15:09:00,1
2019-06-12 15:33:00,1
2019-06-12 19:17:00,1
2019-06-13 01:04:00,1
2019-06-13 06:54:00,1
2019-06-13 08:02:00,1
2019-06-13 13:49:00,1
2019-06-13 17:52:00,1
2019-06-14 06:34:00,1
2019-06-14 13:54:00,1
2019-06-14 23:10:00,1
2019-06-15 03:15:00,1
2019-06-15 03:17:00,1
2019-06-15 08:36:00,1
2019-06-15 11:42:00,1
2019-06-15 15:12:00,1
2019-06-15 22:18:00,1
2019-06-15 23:27:00,1
2019-06-16 01:10:00,1
2019-06-16 13:30:00,1
2019-06-17 01:41:00,1
2019-06-17 05:39:00,1
2019-06-17 06:05:00,1
2019-06-17 06:08:00,1
2019-06-17 06:17:00,1
2019-06-17 08:25:00,1
2019-06-17 10:38:00,1
2019-06-17 10:39:00,1
2019-06-17 10:43:00,1
2019-06-17 11:58:00,1
2019-06-17 14:11:00,1
2019-06-17 14:14:00,1
2019-06-17 14:20:00,1
2019-06-17 14:22:00,1
2019-06-17 16:48:00,1
2019-06-17 17:29:00,1
2019-06-17 18:22:00,1
2019-06-17 22:29:00,1
2019-06-17 22:31:00,1
2019-06-18 07:21:00,1
2019-06-18 07:24:00,1
2019-06-18 07:27:00,1
2019-06-18 14:35:00,1
2019-06-18 14:47:00,1
2019-06-18 14:51:00,1
2019-06-18 16:22:00,1
2019-06-18 17:42:00,1
2019-06-18 17:45:00,1
2019-06-18 18:51:00,1
2019-06-18 19:15:00,1
2019-06-18 19:36:00,1
2019-06-18 19:41:00,1
2019-06-18 19:44:00,1
2019-06-18 19:47:00,1
2019-06-18 19:48:00,1
2019-06-18 19:50:00,1
2019-06-18 19:52:00,1
2019-06-18 19:53:00,1
2019-06-18 19:54:00,1
2019-06-18 19:55:00,1
2019-06-18 19:57:00,1
2019-06-18 23:57:00,1
2019-06-18 23:58:00,1
2019-06-19 00:01:00,1
2019-06-19 05:08:00,1
2019-06-19 05:11:00,1
2019-06-19 09:36:00,1
2019-06-19 13:57:00,1
2019-06-19 22:07:00,1
2019-06-20 00:27:00,1
2019-06-20 01:47:00,1
2019-06-20 04:54:00,1
2019-06-20 04:56:00,1
2019-06-20 05:24:00,1
2019-06-20 05:58:00,1
2019-06-20 05:59:00,1
2019-06-20 06:29:00,1
2019-06-20 07:12:00,1
2019-06-20 07:51:00,1
2019-06-20 08:50:00,1
2019-06-20 09:45:00,1
2019-06-20 09:59:00,1
2019-06-20 11:15:00,1
2019-06-20 12:00:00,1
2019-06-20 12:32:00,1
2019-06-20 15:40:00,1
2019-06-20 18:40:00,1
2019-06-20 19:33:00,1
2019-06-20 21:14:00,1
2019-06-20 23:08:00,1
2019-06-21 00:13:00,1
2019-06-21 03:02:00,1
2019-06-21 03:58:00,1
2019-06-21 05:24:00,1
2019-06-21 06:01:00,1
2019-06-21 12:33:00,1
2019-06-21 12:36:00,1
2019-06-21 13:55:00,1
2019-06-21 15:28:00,1
2019-06-21 17:20:00,1
2019-06-21 17:52:00,1
2019-06-21 19:28:00,1
2019-06-21 19:30:00,1
2019-06-21 20:40:00,1
2019-06-21 21:22:00,1
2019-06-21 22:38:00,1
2019-06-22 01:37:00,3
2019-06-22 02:24:00,1
2019-06-22 02:25:00,1
2019-06-22 02:27:00,2
2019-06-22 03:12:00,1
2019-06-22 03:14:00,2
2019-06-22 04:04:00,2
2019-06-22 04:48:00,1
2019-06-22 05:34:00,1
2019-06-22 05:40:00,1
2019-06-22 06:22:00,1
2019-06-22 06:23:00,1
2019-06-22 06:24:00,1
2019-06-22 06:25:00,1
2019-06-22 07:17:00,1
2019-06-22 07:18:00,1
2019-06-22 07:19:00,1
2019-06-22 07:21:00,3
2019-06-22 07:22:00,1
2019-06-22 08:21:00,1
2019-06-22 08:23:00,1
2019-06-22 08:24:00,1
2019-06-22 08:26:00,1
2019-06-22 10:10:00,1
2019-06-22 11:10:00,1
2019-06-22 12:08:00,1
2019-06-22 12:09:00,1
2019-06-22 12:10:00,1
2019-06-22 14:13:00,1
2019-06-22 15:16:00,1
2019-06-22 15:17:00,1
2019-06-22 15:18:00,1
2019-06-22 15:19:00,1
2019-06-22 15:38:00,1
2019-06-22 16:06:00,1
2019-06-22 16:22:00,1
2019-06-22 18:46:00,2
2019-06-22 19:37:00,1
2019-06-22 19:39:00,1
2019-06-22 20:26:00,1
2019-06-22 21:09:00,1
2019-06-22 21:11:00,3
2019-06-22 21:13:00,1
2019-06-22 21:21:00,1
2019-06-22 21:22:00,1
2019-06-22 21:58:00,1
2019-06-22 22:00:00,1
2019-06-22 22:36:00,1
2019-06-22 23:16:00,1
2019-06-22 23:21:00,1
2019-06-22 23:31:00,1
2019-06-23 01:03:00,1
2019-06-23 01:06:00,1
2019-06-23 01:48:00,1
2019-06-23 02:04:00,1
2019-06-23 02:05:00,2
2019-06-23 02:08:00,1
2019-06-23 04:24:00,1
2019-06-23 09:32:00,1
2019-06-23 12:09:00,1
2019-06-23 13:06:00,1
2019-06-23 17:03:00,1
2019-06-23 17:06:00,1
2019-06-23 18:18:00,1
2019-06-23 19:02:00,1
2019-06-23 21:15:00,1
2019-06-23 21:17:00,1
2019-06-24 05:21:00,1
2019-06-24 07:14:00,1
2019-06-24 07:39:00,1
2019-06-24 07:40:00,1
2019-06-24 14:04:00,1
2019-06-24 14:32:00,1
2019-06-24 14:40:00,1
2019-06-24 16:00:00,1
2019-06-24 18:12:00,1
2019-06-24 19:56:00,1
2019-06-24 20:13:00,1
2019-06-25 02:34:00,1
2019-06-25 06:50:00,1
2019-06-25 07:30:00,1
2019-06-25 08:44:00,1
2019-06-25 09:38:00,1
2019-06-25 14:56:00,1
2019-06-25 19:18:00,1
2019-06-25 20:17:00,1
2019-06-26 01:56:00,1
2019-06-26 02:30:00,1
2019-06-26 02:35:00,1
2019-06-26 04:46:00,1
2019-06-26 06:14:00,1
2019-06-26 06:20:00,1
2019-06-26 06:30:00,1
2019-06-26 08:05:00,1
2019-06-26 09:45:00,1
2019-06-26 10:19:00,1
2019-06-26 11:55:00,1
2019-06-26 12:09:00,1
2019-06-26 13:52:00,1
2019-06-26 20:06:00,1
2019-06-26 21:22:00,1
2019-06-26 21:33:00,1
2019-06-27 02:39:00,1
2019-06-27 04:51:00,1
2019-06-27 05:20:00,1
2019-06-27 09:05:00,1
2019-06-27 12:34:00,1
2019-06-27 15:51:00,1
2019-06-27 17:39:00,1
2019-06-27 19:24:00,1
2019-06-28 02:48:00,1
