16565,select * from XCRedshift where specObjId = #
2019-08-22 17:36:00,1
2019-08-22 17:38:00,2
2019-08-22 17:40:00,1
2019-08-22 18:05:00,1
2019-08-22 18:14:00,1
2019-08-22 18:16:00,1
2019-08-22 18:37:00,1
2019-08-22 18:38:00,1
2019-08-22 18:40:00,2
2019-08-22 19:10:00,1
2019-08-22 19:11:00,1
2019-08-22 19:14:00,1
2019-08-22 19:16:00,1
2019-08-22 19:17:00,2
2019-08-22 19:20:00,1
2019-08-22 19:37:00,1
2019-08-22 19:39:00,1
2019-08-22 19:41:00,1
2019-08-22 19:45:00,2
2019-08-22 20:16:00,2
2019-08-22 20:17:00,1
2019-08-22 20:39:00,1
2019-08-22 21:11:00,1
2019-08-22 21:12:00,1
2019-08-22 21:17:00,1
2019-08-22 21:37:00,2
2019-08-22 21:45:00,1
2019-08-22 21:50:00,1
2019-08-22 22:07:00,1
2019-08-22 22:15:00,2
2019-08-22 22:16:00,1
2019-08-22 22:17:00,1
2019-08-22 22:18:00,2
2019-08-22 22:22:00,2
2019-08-22 22:23:00,2
2019-08-22 22:24:00,2
2019-08-22 22:27:00,1
2019-08-22 22:28:00,1
2019-08-22 22:45:00,1
2019-08-22 22:55:00,1
2019-08-22 22:57:00,1
2019-08-22 22:58:00,1
2019-08-22 22:59:00,1
2019-08-22 23:15:00,1
2019-08-22 23:17:00,1
2019-08-22 23:18:00,1
2019-08-22 23:19:00,1
2019-08-22 23:23:00,1
2019-08-22 23:36:00,1
2019-08-22 23:37:00,1
2019-08-22 23:42:00,1
2019-08-22 23:44:00,2
2019-08-22 23:45:00,2
2019-08-22 23:46:00,2
2019-08-22 23:47:00,1
2019-08-22 23:48:00,1
2019-08-22 23:50:00,1
2019-08-22 23:55:00,1
2019-08-23 00:05:00,2
2019-08-23 00:10:00,1
2019-08-23 00:11:00,1
2019-08-23 00:12:00,1
2019-08-23 00:14:00,1
2019-08-23 00:15:00,1
2019-08-23 00:21:00,1
2019-08-23 00:29:00,1
2019-08-23 00:36:00,1
2019-08-23 00:37:00,1
2019-08-23 00:41:00,1
2019-08-23 00:47:00,1
2019-08-23 00:49:00,1
2019-08-23 00:50:00,1
2019-08-23 00:51:00,1
2019-08-23 01:11:00,1
2019-08-23 01:13:00,2
2019-08-23 01:14:00,1
2019-08-23 01:16:00,1
2019-08-23 01:34:00,1
2019-08-23 01:38:00,1
2019-08-23 01:42:00,1
2019-08-23 01:44:00,1
2019-08-23 01:45:00,1
2019-08-23 02:04:00,1
2019-08-23 02:06:00,1
2019-08-23 02:12:00,1
2019-08-23 02:20:00,1
2019-08-23 02:35:00,1
2019-08-23 02:59:00,1
2019-08-23 03:07:00,1
2019-08-23 03:11:00,2
2019-08-23 03:12:00,1
2019-08-23 03:19:00,2
2019-08-23 03:39:00,1
2019-08-23 03:40:00,1
2019-08-23 03:43:00,2
2019-08-23 03:45:00,1
2019-08-23 03:49:00,1
2019-08-23 03:51:00,1
2019-08-23 04:05:00,1
2019-08-23 04:08:00,1
2019-08-23 04:10:00,2
2019-08-23 04:11:00,1
2019-08-23 04:13:00,1
2019-08-23 04:15:00,1
2019-08-23 04:19:00,2
2019-08-23 04:20:00,1
2019-08-23 04:46:00,1
2019-08-23 04:50:00,2
2019-08-23 04:52:00,1
2019-08-23 04:53:00,2
2019-08-23 05:11:00,1
2019-08-23 05:16:00,1
2019-08-23 05:17:00,1
2019-08-23 05:36:00,1
2019-08-23 05:39:00,1
2019-08-23 06:01:00,1
2019-08-23 06:03:00,1
2019-08-23 06:15:00,1
2019-08-23 06:19:00,1
2019-08-23 06:40:00,1
2019-08-23 06:43:00,1
2019-08-23 06:46:00,1
2019-08-23 07:05:00,1
2019-08-23 07:10:00,2
2019-08-23 07:11:00,1
2019-08-23 07:12:00,1
2019-08-23 07:16:00,1
2019-08-23 07:17:00,1
2019-08-23 07:39:00,1
2019-08-23 07:41:00,2
2019-08-23 07:43:00,1
2019-08-23 07:44:00,1
2019-08-23 08:03:00,1
2019-08-23 08:09:00,1
2019-08-23 08:10:00,1
2019-08-23 08:11:00,1
2019-08-23 08:12:00,1
2019-08-23 08:15:00,1
2019-08-23 08:16:00,1
2019-08-23 08:17:00,1
2019-08-23 08:33:00,1
2019-08-23 08:35:00,1
2019-08-23 08:39:00,1
2019-08-23 08:40:00,1
2019-08-23 09:04:00,1
2019-08-23 09:07:00,1
2019-08-23 09:08:00,1
2019-08-23 09:09:00,1
2019-08-23 09:10:00,1
2019-08-23 09:15:00,1
2019-08-23 09:33:00,1
2019-08-23 09:37:00,1
2019-08-23 09:38:00,2
2019-08-23 09:39:00,2
2019-08-23 09:41:00,1
2019-08-23 09:42:00,1
2019-08-23 09:43:00,1
2019-08-23 10:04:00,1
2019-08-23 10:05:00,1
2019-08-23 10:09:00,1
2019-08-23 10:10:00,1
2019-08-23 10:35:00,1
2019-08-23 10:39:00,1
2019-08-23 10:41:00,1
2019-08-23 10:44:00,1
2019-08-23 11:09:00,1
2019-08-23 11:10:00,1
2019-08-23 11:18:00,1
2019-08-23 11:36:00,2
2019-08-23 11:39:00,1
2019-08-23 11:44:00,1
2019-08-23 11:45:00,1
2019-08-23 11:47:00,2
2019-08-23 12:02:00,1
2019-08-23 12:08:00,1
2019-08-23 12:12:00,1
2019-08-23 12:14:00,1
2019-08-23 12:15:00,2
2019-08-23 12:19:00,1
2019-08-23 12:35:00,2
2019-08-23 12:38:00,3
2019-08-23 12:42:00,1
2019-08-23 12:45:00,1
2019-08-23 13:01:00,1
2019-08-23 13:02:00,1
2019-08-23 13:07:00,1
2019-08-23 13:13:00,1
2019-08-23 13:16:00,1
2019-08-23 13:20:00,1
2019-08-23 13:35:00,1
2019-08-23 13:40:00,1
2019-08-23 13:48:00,1
2019-08-23 13:49:00,1
2019-08-23 13:56:00,1
2019-08-23 14:00:00,1
2019-08-23 14:24:00,2
2019-08-23 14:40:00,1
2019-08-23 14:41:00,1
2019-08-23 14:42:00,1
2019-08-23 14:43:00,1
2019-08-23 14:48:00,1
2019-08-23 14:54:00,2
2019-08-23 15:16:00,1
2019-08-23 15:19:00,2
2019-08-23 15:28:00,1
2019-08-23 15:31:00,1
2019-08-23 15:32:00,1
2019-08-23 15:34:00,1
2019-08-23 15:35:00,1
2019-08-23 15:53:00,2
2019-08-23 15:54:00,1
2019-08-23 15:56:00,1
2019-08-23 15:59:00,1
2019-08-23 16:00:00,1
2019-08-23 16:18:00,3
2019-08-23 16:20:00,1
2019-08-23 16:21:00,1
2019-08-23 16:22:00,1
2019-08-23 16:25:00,1
2019-08-23 17:08:00,1
2019-08-23 17:09:00,1
2019-08-23 18:41:00,1
2019-08-23 19:02:00,1
2019-08-23 19:40:00,1
2019-08-23 19:42:00,1
2019-08-23 20:31:00,1
2019-08-23 20:43:00,2
2019-08-23 20:52:00,1
2019-08-23 23:11:00,1
2019-08-23 23:13:00,1
2019-08-23 23:15:00,1
2019-08-23 23:16:00,2
2019-08-23 23:38:00,1
2019-08-23 23:39:00,1
2019-08-24 00:06:00,1
2019-08-24 00:07:00,2
2019-08-24 00:38:00,1
2019-08-24 01:11:00,1
2019-08-24 01:29:00,1
2019-08-24 01:37:00,1
2019-08-24 01:39:00,1
2019-08-24 02:07:00,1
2019-08-24 03:10:00,1
2019-08-24 03:11:00,1
2019-08-24 04:07:00,1
2019-08-24 04:08:00,1
2019-08-24 05:07:00,1
2019-08-24 05:10:00,1
2019-08-24 05:46:00,1
2019-08-24 06:06:00,2
2019-08-24 06:16:00,1
2019-08-24 09:05:00,1
2019-08-24 09:27:00,1
2019-08-24 11:28:00,1
2019-08-24 21:40:00,1
2019-08-25 01:20:00,1
2019-08-25 01:50:00,1
2019-08-25 05:00:00,1
2019-08-25 06:08:00,1
2019-08-25 06:51:00,1
2019-08-25 06:59:00,1
2019-08-25 08:55:00,1
2019-08-25 10:58:00,1
2019-08-25 17:51:00,1
2019-08-25 17:59:00,1
2019-08-25 19:32:00,1
2019-08-25 20:08:00,1
2019-08-25 23:52:00,1
2019-08-26 00:12:00,1
2019-08-26 00:54:00,1
2019-08-26 00:59:00,1
2019-08-26 01:03:00,1
2019-08-26 03:42:00,1
2019-08-26 03:44:00,1
2019-08-26 05:27:00,1
2019-08-26 05:51:00,1
2019-08-26 06:42:00,1
2019-08-26 06:43:00,1
2019-08-26 06:56:00,1
2019-08-26 07:01:00,1
2019-08-26 09:23:00,1
2019-08-26 10:57:00,1
2019-08-26 11:13:00,1
2019-08-26 12:03:00,1
2019-08-26 13:14:00,11
2019-08-26 13:19:00,1
2019-08-26 13:36:00,1
2019-08-26 13:37:00,1
2019-08-26 13:43:00,1
2019-08-26 13:44:00,1
2019-08-26 13:45:00,1
2019-08-26 14:04:00,1
2019-08-26 14:08:00,1
2019-08-26 14:09:00,1
2019-08-26 14:36:00,1
2019-08-26 15:04:00,3
2019-08-26 15:05:00,16
2019-08-26 15:06:00,17
2019-08-26 15:07:00,16
2019-08-26 15:08:00,1
2019-08-26 15:41:00,1
2019-08-26 15:51:00,1
2019-08-26 16:34:00,1
2019-08-26 17:01:00,1
2019-08-26 17:13:00,1
2019-08-26 17:31:00,1
2019-08-26 17:58:00,1
2019-08-26 18:55:00,1
2019-08-26 19:00:00,1
2019-08-26 19:20:00,1
2019-08-26 19:23:00,1
2019-08-26 20:28:00,1
2019-08-26 20:39:00,1
2019-08-26 20:54:00,1
2019-08-26 21:15:00,1
2019-08-26 21:18:00,1
2019-08-26 23:33:00,1
2019-08-26 23:55:00,1
2019-08-27 00:05:00,1
2019-08-27 01:02:00,1
2019-08-27 03:13:00,1
2019-08-27 03:21:00,1
2019-08-27 04:15:00,1
2019-08-27 06:29:00,1
2019-08-27 07:19:00,1
2019-08-27 08:51:00,4
2019-08-27 10:20:00,1
2019-08-27 10:25:00,1
2019-08-27 10:43:00,1
2019-08-27 14:14:00,1
2019-08-27 16:28:00,1
2019-08-27 17:19:00,1
2019-08-27 17:24:00,1
2019-08-27 17:26:00,1
2019-08-27 17:27:00,1
2019-08-27 17:44:00,1
2019-08-27 18:10:00,1
2019-08-27 18:27:00,1
2019-08-27 18:28:00,1
2019-08-27 21:13:00,1
2019-08-27 21:20:00,1
2019-08-27 21:44:00,1
2019-08-27 22:59:00,1
2019-08-28 00:32:00,1
2019-08-28 01:31:00,1
2019-08-28 02:49:00,1
2019-08-28 03:29:00,1
2019-08-28 03:36:00,1
2019-08-28 04:38:00,1
2019-08-28 11:39:00,1
2019-08-28 13:25:00,1
2019-08-28 17:28:00,1
2019-08-28 19:55:00,1
2019-08-28 22:53:00,1
2019-08-29 02:22:00,2
2019-08-29 03:38:00,1
2019-08-29 05:01:00,1
2019-08-29 12:56:00,1
2019-08-29 13:39:00,1
2019-08-29 14:09:00,1
2019-08-29 17:34:00,1
2019-08-29 20:32:00,1
2019-08-29 22:59:00,1
2019-08-30 01:07:00,1
2019-08-30 01:32:00,1
2019-08-30 02:42:00,1
2019-08-30 03:45:00,1
2019-08-30 03:46:00,1
2019-08-30 04:59:00,1
2019-08-30 06:39:00,1
2019-08-30 08:04:00,1
2019-08-30 09:24:00,1
2019-08-30 11:42:00,2
2019-08-30 12:44:00,1
2019-08-30 16:24:00,1
2019-08-30 16:29:00,1
2019-08-30 16:31:00,2
2019-08-30 16:32:00,4
2019-08-30 16:33:00,2
2019-08-30 16:34:00,2
2019-08-30 16:35:00,3
2019-08-30 16:36:00,3
2019-08-30 16:37:00,1
2019-08-30 16:38:00,2
2019-08-30 18:58:00,1
2019-08-30 19:00:00,1
2019-08-30 19:01:00,1
2019-08-30 19:02:00,1
2019-08-30 19:03:00,1
2019-08-30 19:05:00,1
2019-08-30 19:07:00,2
2019-08-30 19:08:00,3
2019-08-30 19:09:00,1
2019-08-30 19:10:00,3
2019-08-30 19:11:00,1
2019-08-30 19:13:00,1
2019-08-30 19:16:00,1
2019-08-30 19:17:00,2
2019-08-30 19:18:00,1
2019-08-30 19:19:00,3
2019-08-30 19:20:00,1
2019-08-30 19:21:00,1
2019-08-30 19:22:00,2
2019-08-30 19:23:00,2
2019-08-30 19:24:00,1
2019-08-30 19:25:00,2
2019-08-30 19:26:00,1
2019-08-30 19:38:00,1
2019-08-30 19:39:00,3
2019-08-30 19:40:00,1
2019-08-30 19:41:00,1
2019-08-30 19:42:00,4
2019-08-30 19:43:00,3
2019-08-30 19:44:00,1
2019-08-30 19:45:00,1
2019-08-30 19:47:00,1
2019-08-30 19:48:00,2
2019-08-30 19:49:00,3
2019-08-30 19:51:00,3
2019-08-30 19:52:00,4
2019-08-30 19:53:00,3
2019-08-30 19:54:00,1
2019-08-30 19:55:00,2
2019-08-30 19:56:00,4
2019-08-30 19:57:00,4
2019-08-30 19:59:00,1
2019-08-30 20:00:00,2
2019-08-30 20:01:00,3
2019-08-30 20:02:00,1
2019-08-30 20:03:00,1
2019-08-30 20:04:00,1
2019-08-30 20:05:00,1
2019-08-30 21:53:00,1
2019-08-31 01:31:00,3
2019-08-31 01:32:00,8
2019-08-31 08:34:00,1
2019-08-31 08:54:00,1
2019-08-31 11:38:00,1
2019-08-31 13:36:00,1
2019-08-31 13:49:00,1
2019-08-31 14:10:00,1
2019-08-31 14:32:00,1
2019-08-31 14:35:00,1
2019-08-31 19:57:00,1
2019-08-31 21:37:00,1
2019-08-31 21:58:00,1
2019-08-31 23:24:00,1
2019-08-31 23:47:00,1
2019-09-01 00:41:00,1
2019-09-01 01:17:00,1
2019-09-01 03:47:00,1
2019-09-01 05:08:00,1
2019-09-01 05:10:00,1
2019-09-01 08:22:00,1
2019-09-01 09:33:00,1
2019-09-01 10:55:00,1
2019-09-01 12:51:00,1
2019-09-01 16:24:00,1
2019-09-01 16:26:00,1
2019-09-01 16:57:00,1
2019-09-01 17:37:00,1
2019-09-01 17:52:00,4
2019-09-01 18:58:00,1
2019-09-01 20:24:00,1
2019-09-01 21:12:00,1
2019-09-01 21:31:00,1
2019-09-01 21:42:00,1
2019-09-01 21:50:00,1
2019-09-01 21:54:00,1
2019-09-02 02:24:00,1
2019-09-02 03:06:00,1
2019-09-02 10:38:00,1
2019-09-02 18:48:00,3
2019-09-02 18:49:00,1
2019-09-02 18:50:00,1
2019-09-02 18:51:00,3
2019-09-02 20:46:00,1
2019-09-02 22:26:00,9
2019-09-02 23:39:00,1
2019-09-03 01:12:00,1
2019-09-03 02:29:00,1
2019-09-03 04:12:00,1
2019-09-03 04:32:00,1
2019-09-03 04:35:00,1
2019-09-03 05:20:00,1
2019-09-03 06:33:00,1
2019-09-03 16:55:00,1
2019-09-03 18:12:00,4
2019-09-03 23:30:00,1
2019-09-04 02:25:00,1
2019-09-04 03:37:00,1
2019-09-04 08:03:00,1
2019-09-04 09:55:00,1
2019-09-04 10:31:00,1
2019-09-04 11:02:00,1
2019-09-04 13:03:00,1
2019-09-04 13:45:00,1
2019-09-04 15:06:00,2
2019-09-04 15:52:00,1
2019-09-04 15:53:00,1
2019-09-04 18:36:00,2
2019-09-04 19:34:00,1
2019-09-05 02:03:00,1
2019-09-05 12:32:00,1
2019-09-05 18:02:00,1
2019-09-05 21:57:00,1
2019-09-06 00:30:00,1
2019-09-06 00:35:00,1
2019-09-06 03:10:00,1
2019-09-06 05:17:00,2
2019-09-06 10:03:00,2
2019-09-06 11:08:00,1
2019-09-06 16:55:00,17
2019-09-06 16:56:00,22
2019-09-06 18:30:00,1
2019-09-06 19:48:00,1
2019-09-06 21:10:00,1
2019-09-06 22:00:00,1
2019-09-07 04:32:00,1
2019-09-07 05:07:00,1
2019-09-07 06:33:00,1
2019-09-07 07:26:00,1
2019-09-07 07:52:00,1
2019-09-07 11:33:00,1
2019-09-07 12:18:00,1
2019-09-07 13:04:00,1
2019-09-07 15:06:00,1
2019-09-07 18:20:00,1
2019-09-07 19:16:00,1
2019-09-07 19:30:00,1
2019-09-07 21:23:00,1
2019-09-07 23:31:00,1
2019-09-08 00:04:00,1
2019-09-08 02:12:00,1
2019-09-08 03:22:00,1
2019-09-08 04:17:00,1
2019-09-08 05:36:00,1
2019-09-08 05:37:00,1
2019-09-08 06:33:00,1
2019-09-08 06:36:00,1
2019-09-08 09:24:00,1
2019-09-08 09:32:00,7
2019-09-08 12:40:00,1
2019-09-08 14:43:00,1
2019-09-08 15:48:00,4
2019-09-08 19:09:00,1
2019-09-09 04:04:00,1
2019-09-09 05:54:00,1
2019-09-09 08:14:00,1
2019-09-09 08:18:00,1
2019-09-09 09:16:00,1
2019-09-09 09:19:00,1
2019-09-09 14:58:00,1
2019-09-09 15:47:00,1
2019-09-09 18:33:00,1
2019-09-09 19:03:00,1
2019-09-09 21:09:00,7
2019-09-09 21:13:00,1
2019-09-09 21:14:00,1
2019-09-09 21:59:00,1
2019-09-09 23:35:00,1
2019-09-10 03:11:00,1
2019-09-10 05:26:00,1
2019-09-10 10:35:00,1
2019-09-10 14:03:00,1
2019-09-10 14:35:00,1
2019-09-10 15:03:00,1
2019-09-10 15:33:00,1
2019-09-10 21:05:00,1
2019-09-10 21:16:00,1
2019-09-11 09:12:00,1
2019-09-11 13:15:00,4
2019-09-11 13:16:00,4
2019-09-11 13:46:00,1
2019-09-11 22:09:00,1
2019-09-12 01:04:00,1
2019-09-12 02:35:00,1
2019-09-12 21:46:00,1
2019-09-12 21:47:00,3
2019-09-13 02:53:00,5
2019-09-13 03:00:00,1
2019-09-13 03:40:00,1
2019-09-13 04:04:00,1
2019-09-13 04:15:00,1
2019-09-13 04:17:00,1
2019-09-13 04:20:00,1
2019-09-13 04:38:00,1
2019-09-13 06:43:00,1
2019-09-13 07:38:00,1
2019-09-13 08:40:00,1
2019-09-13 08:51:00,1
2019-09-13 12:02:00,1
2019-09-13 13:01:00,1
2019-09-13 14:07:00,1
2019-09-13 17:23:00,1
2019-09-13 17:54:00,1
2019-09-13 18:12:00,1
2019-09-13 19:04:00,1
2019-09-13 19:39:00,1
2019-09-13 22:04:00,1
2019-09-13 22:05:00,1
2019-09-13 22:06:00,1
2019-09-13 22:08:00,1
2019-09-13 22:09:00,1
2019-09-13 22:49:00,1
2019-09-14 00:56:00,1
2019-09-14 11:42:00,1
2019-09-14 12:09:00,1
2019-09-14 12:11:00,1
2019-09-14 12:12:00,1
2019-09-14 12:15:00,1
2019-09-14 12:28:00,1
2019-09-14 12:42:00,2
2019-09-14 19:32:00,1
2019-09-14 19:34:00,1
2019-09-14 20:01:00,1
2019-09-14 22:20:00,1
2019-09-14 23:22:00,1
2019-09-15 01:30:00,1
2019-09-15 02:30:00,1
2019-09-15 04:08:00,1
2019-09-15 15:13:00,1
2019-09-15 16:10:00,10
2019-09-15 16:11:00,2
2019-09-15 18:18:00,11
2019-09-15 18:19:00,17
2019-09-15 18:25:00,1
2019-09-15 22:59:00,1
2019-09-15 23:03:00,1
2019-09-16 00:14:00,3
2019-09-16 00:15:00,4
2019-09-16 03:37:00,1
2019-09-16 03:51:00,1
2019-09-16 04:58:00,2
2019-09-16 04:59:00,1
2019-09-16 05:26:00,1
2019-09-16 06:07:00,1
2019-09-16 09:25:00,6
2019-09-16 09:26:00,10
2019-09-16 09:27:00,8
2019-09-16 09:28:00,9
2019-09-16 12:17:00,1
2019-09-16 15:03:00,1
2019-09-16 16:04:00,1
2019-09-16 18:53:00,1
2019-09-16 19:28:00,2
2019-09-17 00:22:00,1
2019-09-17 01:14:00,1
2019-09-17 03:55:00,1
2019-09-17 04:24:00,1
2019-09-17 04:25:00,1
2019-09-17 06:24:00,1
2019-09-17 07:22:00,1
2019-09-17 08:57:00,1
2019-09-17 10:41:00,1
2019-09-17 11:11:00,1
2019-09-17 12:32:00,1
2019-09-17 13:49:00,6
2019-09-17 14:53:00,1
2019-09-17 16:09:00,3
2019-09-17 16:10:00,8
2019-09-17 16:11:00,10
2019-09-17 16:12:00,9
2019-09-17 16:13:00,11
2019-09-17 16:27:00,1
2019-09-18 01:03:00,1
2019-09-18 02:38:00,1
2019-09-18 02:51:00,1
2019-09-18 04:56:00,1
2019-09-18 06:41:00,1
2019-09-18 12:38:00,1
2019-09-18 12:39:00,1
2019-09-18 15:36:00,1
2019-09-18 16:13:00,1
2019-09-18 16:47:00,1
2019-09-18 19:12:00,3
2019-09-18 20:21:00,2
2019-09-18 21:19:00,1
2019-09-18 22:25:00,1
2019-09-19 00:00:00,1
2019-09-19 02:04:00,1
2019-09-19 03:57:00,1
2019-09-19 04:22:00,1
2019-09-19 07:31:00,1
2019-09-19 13:35:00,1
2019-09-19 13:40:00,1
2019-09-19 16:11:00,1
2019-09-19 19:58:00,1
2019-09-19 21:16:00,1
2019-09-19 21:25:00,1
2019-09-19 21:46:00,1
2019-09-19 22:30:00,1
2019-09-19 23:56:00,1
2019-09-20 00:38:00,1
2019-09-20 00:56:00,1
2019-09-20 00:58:00,1
2019-09-20 00:59:00,2
2019-09-20 01:33:00,2
2019-09-20 09:44:00,1
2019-09-20 09:57:00,1
2019-09-20 12:43:00,1
2019-09-20 14:45:00,1
2019-09-20 15:45:00,1
2019-09-20 17:55:00,1
2019-09-20 18:05:00,1
2019-09-20 23:23:00,1
2019-09-21 00:50:00,1
2019-09-21 00:57:00,1
2019-09-21 03:34:00,1
2019-09-21 03:44:00,1
2019-09-21 08:03:00,1
2019-09-21 08:18:00,1
2019-09-21 08:54:00,1
2019-09-21 09:24:00,1
2019-09-21 11:35:00,1
2019-09-21 13:05:00,1
2019-09-21 15:37:00,1
2019-09-21 16:00:00,1
2019-09-21 16:18:00,1
2019-09-21 17:19:00,1
2019-09-21 17:21:00,1
2019-09-21 17:53:00,1
2019-09-21 18:08:00,1
2019-09-21 18:26:00,1
2019-09-21 19:14:00,1
2019-09-21 22:50:00,1
2019-09-22 02:31:00,1
2019-09-22 03:21:00,2
2019-09-22 04:28:00,1
2019-09-22 05:58:00,1
2019-09-22 07:31:00,1
2019-09-22 11:24:00,1
2019-09-22 12:15:00,1
2019-09-22 12:19:00,1
2019-09-22 14:50:00,1
2019-09-22 16:44:00,2
2019-09-22 17:37:00,1
2019-09-22 20:11:00,1
2019-09-22 20:15:00,1
2019-09-22 21:15:00,2
2019-09-22 21:41:00,1
2019-09-22 22:21:00,1
2019-09-23 01:48:00,1
2019-09-23 04:44:00,1
2019-09-23 05:18:00,1
2019-09-23 05:21:00,1
2019-09-23 06:06:00,1
2019-09-23 06:28:00,1
2019-09-23 06:49:00,1
2019-09-23 07:43:00,1
2019-09-23 08:10:00,1
2019-09-23 08:26:00,1
2019-09-23 09:33:00,1
2019-09-23 11:16:00,1
2019-09-24 08:51:00,1
2019-09-24 10:58:00,1
2019-09-24 13:19:00,1
2019-09-24 15:23:00,1
2019-09-24 18:04:00,1
2019-09-24 19:13:00,1
2019-09-24 19:54:00,1
2019-09-25 03:13:00,1
2019-09-25 04:44:00,1
2019-09-25 05:02:00,1
2019-09-25 05:22:00,1
2019-09-25 06:42:00,1
2019-09-25 08:15:00,1
2019-09-25 13:44:00,1
2019-09-25 17:14:00,1
2019-09-26 02:34:00,1
2019-09-26 17:24:00,1
2019-09-26 17:36:00,1
2019-09-26 18:26:00,1
2019-09-26 18:46:00,1
2019-09-27 01:21:00,1
2019-09-27 02:41:00,1
2019-09-27 02:59:00,1
2019-09-27 03:23:00,2
2019-09-27 05:21:00,1
2019-09-27 06:17:00,1
2019-09-27 06:27:00,1
2019-09-27 06:33:00,1
2019-09-27 06:40:00,1
2019-09-27 07:07:00,1
2019-09-27 07:15:00,1
2019-09-27 12:10:00,1
2019-09-27 14:33:00,1
2019-09-27 15:00:00,1
2019-09-27 15:50:00,1
2019-09-27 16:07:00,1
2019-09-27 18:13:00,1
2019-09-27 21:42:00,1
2019-09-27 21:55:00,1
2019-09-28 00:52:00,1
2019-09-28 12:17:00,1
2019-09-28 13:27:00,1
2019-09-28 13:48:00,1
2019-09-28 15:36:00,2
2019-09-28 18:08:00,1
2019-09-28 20:18:00,1
2019-09-28 22:05:00,1
2019-09-28 23:43:00,2
2019-09-29 00:13:00,1
2019-09-29 01:29:00,1
2019-09-29 03:01:00,1
2019-09-29 14:23:00,2
2019-09-29 16:10:00,1
2019-09-29 19:40:00,1
2019-09-29 21:12:00,1
2019-09-30 03:04:00,1
2019-09-30 11:36:00,1
2019-09-30 12:25:00,1
2019-09-30 15:38:00,1
2019-09-30 15:40:00,1
2019-09-30 15:46:00,1
2019-09-30 15:59:00,1
2019-09-30 16:04:00,1
2019-09-30 17:03:00,1
2019-10-01 04:57:00,1
2019-10-01 13:03:00,1
2019-10-01 22:15:00,1
2019-10-02 02:13:00,1
2019-10-02 04:30:00,1
2019-10-02 06:20:00,1
2019-10-02 07:31:00,1
2019-10-02 13:56:00,1
2019-10-02 14:20:00,1
2019-10-02 23:26:00,1
2019-10-03 00:21:00,1
2019-10-03 02:23:00,2
2019-10-03 03:40:00,1
2019-10-03 04:37:00,1
2019-10-03 07:03:00,1
2019-10-03 10:40:00,1
2019-10-03 13:26:00,2
2019-10-03 22:04:00,2
2019-10-04 00:40:00,1
2019-10-04 10:35:00,1
2019-10-04 11:49:00,1
2019-10-04 12:52:00,1
2019-10-04 12:56:00,1
2019-10-04 14:54:00,1
2019-10-04 19:53:00,1
2019-10-04 21:35:00,1
2019-10-05 01:15:00,1
2019-10-05 04:27:00,1
2019-10-05 05:23:00,1
2019-10-05 05:42:00,1
2019-10-05 10:11:00,1
2019-10-05 19:11:00,1
2019-10-05 20:04:00,1
2019-10-06 03:49:00,1
2019-10-06 10:51:00,2
2019-10-06 11:17:00,1
2019-10-06 12:31:00,2
2019-10-06 16:08:00,1
2019-10-06 16:12:00,2
2019-10-06 17:09:00,1
2019-10-06 17:36:00,2
2019-10-06 20:37:00,1
2019-10-06 20:43:00,1
2019-10-06 23:25:00,1
2019-10-06 23:29:00,1
2019-10-07 00:42:00,1
2019-10-07 00:43:00,1
2019-10-07 00:47:00,1
2019-10-07 00:48:00,1
2019-10-07 00:49:00,1
2019-10-07 15:23:00,1
2019-10-07 18:39:00,1
2019-10-07 22:38:00,1
2019-10-08 03:24:00,1
2019-10-08 10:56:00,1
2019-10-08 16:08:00,1
2019-10-08 17:00:00,1
2019-10-08 21:32:00,1
2019-10-09 03:48:00,1
2019-10-09 07:13:00,1
2019-10-09 14:01:00,1
2019-10-09 16:19:00,1
2019-10-09 19:16:00,1
2019-10-10 11:49:00,1
2019-10-10 12:16:00,1
2019-10-10 12:53:00,1
2019-10-10 13:49:00,1
2019-10-10 16:24:00,1
2019-10-10 16:54:00,1
2019-10-10 21:19:00,1
2019-10-11 13:07:00,1
2019-10-11 13:36:00,1
2019-10-11 19:31:00,1
2019-10-11 20:04:00,1
2019-10-12 05:21:00,1
2019-10-12 06:16:00,1
2019-10-12 11:18:00,1
2019-10-12 12:14:00,1
2019-10-12 16:05:00,2
2019-10-13 08:00:00,1
2019-10-13 10:42:00,1
2019-10-13 11:31:00,1
2019-10-13 15:56:00,1
2019-10-13 22:47:00,1
2019-10-14 05:56:00,1
2019-10-14 12:30:00,1
2019-10-14 16:38:00,1
2019-10-14 20:16:00,1
2019-10-14 20:32:00,1
2019-10-14 21:25:00,1
2019-10-14 23:38:00,1
2019-10-15 00:12:00,1
2019-10-15 00:16:00,1
2019-10-15 01:14:00,1
2019-10-15 04:56:00,1
2019-10-15 05:05:00,1
2019-10-15 06:03:00,1
2019-10-15 09:26:00,1
2019-10-15 09:46:00,1
2019-10-15 11:57:00,1
2019-10-15 12:36:00,1
2019-10-15 16:08:00,1
2019-10-15 17:38:00,1
2019-10-15 17:59:00,1
2019-10-15 19:10:00,1
2019-10-15 19:50:00,1
2019-10-16 00:59:00,1
2019-10-16 04:29:00,1
2019-10-16 04:38:00,1
2019-10-16 04:40:00,1
2019-10-16 04:54:00,1
2019-10-16 09:32:00,1
2019-10-16 09:55:00,1
2019-10-16 13:12:00,1
